student_id,centre_id,distance
S00421,C006,311.021
S00421,C007,171.433
S00421,C008,147.477
S00421,C009,66.604
S00421,C010,180.089
S00421,C011,307.028
S00421,C012,387.437
S00421,C013,466.412
S00421,C014,513.663
S00421,C015,689.698
S00421,C016,571.059
S00421,C017,591.086
S00421,C018,707.62
S00421,C019,735.9
S00421,C020,426.606
S00422,C001,726.734
S00422,C002,672.923
S00422,C003,788.832
S00422,C004,765.337
S00422,C005,844.098
S00422,C006,64.608
S00422,C007,226.976
S00422,C008,207.233
S00422,C009,414.562
S00422,C010,530.637
S00422,C011,618.27
S00422,C012,656.854
S00422,C013,719.057
S00422,C014,723.678
S00422,C015,875.82
S00422,C016,308.518
S00422,C017,415.954
S00422,C018,538.191
S00422,C019,602.748
S00422,C020,460.072
S00423,C001,374.489
S00423,C002,335.55
S00423,C003,471.783
S00423,C004,471.744
S00423,C005,573.55
S00423,C006,309.745
S00423,C007,330.829
S00423,C008,394.84
S00423,C009,519.791
S00423,C010,608.145
S00423,C011,596.667
S00423,C012,569.362
S00423,C013,595.602
S00423,C014,552.241
S00423,C015,653.438
S00423,C016,176.098
S00423,C017,97.111
S00423,C018,214.047
S00423,C019,258.7
S00423,C020,219.019
S00424,C001,21.581
S00424,C002,118.232
S00424,C003,224.754
S00424,C004,290.047
S00424,C005,399.891
S00424,C006,681.062
S00424,C007,654.532
S00424,C008,730.302
S00424,C009,784.521
S00424,C010,833.769
S00424,C011,745.28
S00424,C012,662.11
S00424,C013,639.161
S00424,C014,550.808
S00424,C015,541.378
S00424,C016,499.213
S00424,C017,340.534
S00424,C018,266.766
S00424,C019,181.097
S00424,C020,361.88
S00425,C001,581.026
S00425,C002,446.399
S00425,C003,376.22
S00425,C004,294.172
S00425,C005,244.121
S00425,C006,686.935
S00425,C007,539.79
S00425,C008,601.382
S00425,C009,490.07
S00425,C010,455.305
S00425,C011,293.019
S00425,C012,177.524
S00425,C013,105.75
S00425,C014,27.758
S00425,C015,154.644
S00425,C016,749.008
S00425,C017,642.856
S00425,C018,686.714
S00425,C019,647.858
S00425,C020,357.673
S00426,C001,423.873
S00426,C002,313.034
S00426,C003,383.218
S00426,C004,343.462
S00426,C005,414.173
S00426,C006,367.167
S00426,C007,268.53
S00426,C008,346.271
S00426,C009,370.671
S00426,C010,427.715
S00426,C011,376.741
S00426,C012,336.766
S00426,C013,362.298
S00426,C014,326.999
S00426,C015,454.438
S00426,C016,399.02
S00426,C017,316.67
S00426,C018,398.161
S00426,C019,396.558
S00426,C020,52.082
S00427,C001,439.479
S00427,C002,323.095
S00427,C003,197.776
S00427,C004,129.488
S00427,C005,26.973
S00427,C006,772.546
S00427,C007,655.377
S00427,C008,728.09
S00427,C009,664.297
S00427,C010,652.407
S00427,C011,501.412
S00427,C012,387.551
S00427,C013,323.053
S00427,C014,227.016
S00427,C015,126.739
S00427,C016,748.816
S00427,C017,610.711
S00427,C018,614.016
S00427,C019,552.384
S00427,C020,380.862
S00428,C001,58.264
S00428,C002,97.772
S00428,C003,188.355
S00428,C004,255.715
S00428,C005,364.181
S00428,C006,690.245
S00428,C007,654.664
S00428,C008,731.328
S00428,C009,775.742
S00428,C010,820.328
S00428,C011,725.74
S00428,C012,639.147
S00428,C013,612.837
S00428,C014,522.686
S00428,C015,506.935
S00428,C016,521.91
S00428,C017,362.447
S00428,C018,297.159
S00428,C019,213.124
S00428,C020,354.129
S00429,C001,639.61
S00429,C002,528.167
S00429,C003,393.617
S00429,C004,334.131
S00429,C005,219.262
S00429,C006,928.867
S00429,C007,791.498
S00429,C008,856.744
S00429,C009,748.675
S00429,C010,705.212
S00429,C011,536.384
S00429,C012,425.214
S00429,C013,343.888
S00429,C014,285.204
S00429,C015,117.629
S00429,C016,941.812
S00429,C017,810.372
S00429,C018,819.197
S00429,C019,757.919
S00429,C020,558.461
S00430,C001,829.342
S00430,C002,710.107
S00430,C003,738.367
S00430,C004,671.905
S00430,C005,684.673
S00430,C006,433.955
S00430,C007,278.552
S00430,C008,273.339
S00430,C009,66.236
S00430,C010,51.049
S00430,C011,203.581
S00430,C012,305.145
S00430,C013,386.885
S00430,C014,453.316
S00430,C015,629.59
S00430,C016,673.927
S00430,C017,670.898
S00430,C018,779.286
S00430,C019,795.134
S00430,C020,457.895
S00431,C001,585.172
S00431,C002,450.371
S00431,C003,381.479
S00431,C004,299.436
S00431,C005,250.15
S00431,C006,684.715
S00431,C007,536.836
S00431,C008,597.988
S00431,C009,485.243
S00431,C010,449.745
S00431,C011,287.16
S00431,C012,171.687
S00431,C013,99.663
S00431,C014,26.021
S00431,C015,160.032
S00431,C016,749.224
S00431,C017,644.113
S00431,C018,688.992
S00431,C019,650.779
S00431,C020,358.213
S00432,C001,588.355
S00432,C002,454.885
S00432,C003,376.193
S00432,C004,294.396
S00432,C005,234.332
S00432,C006,713.054
S00432,C007,566.332
S00432,C008,627.955
S00432,C009,515.11
S00432,C010,477.672
S00432,C011,313.322
S00432,C012,198.284
S00432,C013,122.051
S00432,C014,54.14
S00432,C015,132.079
S00432,C016,771.101
S00432,C017,662.173
S00432,C018,702.564
S00432,C019,661.16
S00432,C020,379.199
S00433,C001,746.812
S00433,C002,616.207
S00433,C003,612.045
S00433,C004,537.506
S00433,C005,529.859
S00433,C006,528.579
S00433,C007,360.339
S00433,C008,390.852
S00433,C009,214.954
S00433,C010,152.647
S00433,C011,32.009
S00433,C012,127.715
S00433,C013,208.846
S00433,C014,284.85
S00433,C015,457.394
S00433,C016,707.47
S00433,C017,662.714
S00433,C018,752.333
S00433,C019,748.261
S00433,C020,396.544
S00434,C001,860.275
S00434,C002,745.536
S00434,C003,782.914
S00434,C004,719.169
S00434,C005,737.479
S00434,C006,410.854
S00434,C007,268.769
S00434,C008,246.896
S00434,C009,66.108
S00434,C010,102.722
S00434,C011,264.17
S00434,C012,364.961
S00434,C013,446.679
S00434,C014,510.643
S00434,C015,687.382
S00434,C016,668.85
S00434,C017,680.173
S00434,C018,793.239
S00434,C019,815.305
S00434,C020,488.318
S00435,C001,359.582
S00435,C002,251.683
S00435,C003,335.211
S00435,C004,305.92
S00435,C005,390.031
S00435,C006,398.902
S00435,C007,320.747
S00435,C008,398.778
S00435,C009,434.89
S00435,C010,491.357
S00435,C011,432.201
S00435,C012,381.002
S00435,C013,395.489
S00435,C014,345.529
S00435,C015,451.171
S00435,C016,381.493
S00435,C017,277.282
S00435,C018,345.391
S00435,C019,336.589
S00435,C020,15.325
S00436,C001,85.098
S00436,C002,168.31
S00436,C003,308.01
S00436,C004,361.169
S00436,C005,475.71
S00436,C006,616.51
S00436,C007,611.921
S00436,C008,684.513
S00436,C009,763.659
S00436,C010,825.461
S00436,C011,756.081
S00436,C012,684.771
S00436,C013,673.319
S00436,C014,592.522
S00436,C015,608.781
S00436,C016,409.285
S00436,C017,254.033
S00436,C018,167.914
S00436,C019,81.463
S00436,C020,348.331
S00437,C001,358.276
S00437,C002,245.166
S00437,C003,320.961
S00437,C004,288.703
S00437,C005,370.895
S00437,C006,415.932
S00437,C007,332.236
S00437,C008,410.273
S00437,C009,437.276
S00437,C010,489.305
S00437,C011,423.485
S00437,C012,368.004
S00437,C013,379.583
S00437,C014,327.25
S00437,C015,431.199
S00437,C016,401.035
S00437,C017,294.089
S00437,C018,357.689
S00437,C019,344.597
S00437,C020,17.914
S00438,C001,81.384
S00438,C002,195.483
S00438,C003,323.917
S00438,C004,383.723
S00438,C005,496.441
S00438,C006,655.049
S00438,C007,654.082
S00438,C008,726.279
S00438,C009,806.584
S00438,C010,867.95
S00438,C011,796.606
S00438,C012,723.269
S00438,C013,709.361
S00438,C014,626.466
S00438,C015,633.851
S00438,C016,437.245
S00438,C017,285.981
S00438,C018,186.81
S00438,C019,101.094
S00438,C020,390.674
S00439,C001,369.616
S00439,C002,260.777
S00439,C003,124.809
S00439,C004,70.357
S00439,C005,52.342
S00439,C006,763.22
S00439,C007,659.353
S00439,C008,734.688
S00439,C009,691.559
S00439,C010,691.163
S00439,C011,549.07
S00439,C012,438.381
S00439,C013,381.158
S00439,C014,282.83
S00439,C015,201.271
S00439,C016,711.578
S00439,C017,566.488
S00439,C018,558.089
S00439,C019,491.512
S00439,C020,364.963
S00440,C001,570.661
S00440,C002,437.02
S00440,C003,360.182
S00440,C004,278.248
S00440,C005,222.551
S00440,C006,701.673
S00440,C007,556.923
S00440,C008,619.803
S00440,C009,512.3
S00440,C010,478.895
S00440,C011,316.829
S00440,C012,201.334
S00440,C013,128.801
S00440,C014,46.488
S00440,C015,131.489
S00440,C016,755.136
S00440,C017,645.031
S00440,C018,684.677
S00440,C019,643.084
S00440,C020,363.062
S00441,C001,421.749
S00441,C002,427.735
S00441,C003,576.815
S00441,C004,591.517
S00441,C005,699.961
S00441,C006,349.733
S00441,C007,429.459
S00441,C008,478.237
S00441,C009,635.652
S00441,C010,733.413
S00441,C011,737.485
S00441,C012,715.491
S00441,C013,742.836
S00441,C014,698.172
S00441,C015,791.49
S00441,C016,71.586
S00441,C017,96.852
S00441,C018,184.373
S00441,C019,265.356
S00441,C020,365.084
S00442,C001,644.589
S00442,C002,508.577
S00442,C003,467.155
S00442,C004,386.803
S00442,C005,356.596
S00442,C006,622.769
S00442,C007,464.03
S00442,C008,516.816
S00442,C009,382.343
S00442,C010,338.05
S00442,C011,173.969
S00442,C012,58.518
S00442,C013,33.042
S00442,C014,104.29
S00442,C015,271.974
S00442,C016,730.505
S00442,C017,646.347
S00442,C018,710.035
S00442,C019,684.853
S00442,C020,355.439
S00443,C001,810.47
S00443,C002,675.934
S00443,C003,647.464
S00443,C004,567.934
S00443,C005,536.98
S00443,C006,641.058
S00443,C007,472.805
S00443,C008,500.841
S00443,C009,313.259
S00443,C010,222.028
S00443,C011,80.855
S00443,C012,133.599
S00443,C013,188.338
S00443,C014,284.633
S00443,C015,436.298
S00443,C016,814.324
S00443,C017,759.999
S00443,C018,842.108
S00443,C019,830.068
S00443,C020,481.821
S00444,C001,351.216
S00444,C002,263.407
S00444,C003,370.676
S00444,C004,352.836
S00444,C005,444.932
S00444,C006,360.993
S00444,C007,309.556
S00444,C008,385.974
S00444,C009,453.155
S00444,C010,521.946
S00444,C011,480.068
S00444,C012,437.997
S00444,C013,457.263
S00444,C014,409.946
S00444,C015,513.774
S00444,C016,317.194
S00444,C017,215.863
S00444,C018,295.092
S00444,C019,299.181
S00444,C020,76.831
S00445,C001,625.228
S00445,C002,562.85
S00445,C003,674.802
S00445,C004,650.094
S00445,C005,729.053
S00445,C006,56.758
S00445,C007,153.378
S00445,C008,175.804
S00445,C009,365.432
S00445,C010,477.521
S00445,C011,538.454
S00445,C012,562.89
S00445,C013,619.579
S00445,C014,616.692
S00445,C015,764.217
S00445,C016,265.146
S00445,C017,333.658
S00445,C018,458.407
S00445,C019,513.55
S00445,C020,344.728
S00446,C001,687.072
S00446,C002,604.805
S00446,C003,696.121
S00446,C004,658.067
S00446,C005,721.324
S00446,C006,117.311
S00446,C007,59.292
S00446,C008,58.764
S00446,C009,251.255
S00446,C010,365.887
S00446,C011,447.115
S00446,C012,490.158
S00446,C013,556.265
S00446,C014,570.961
S00446,C015,732.846
S00446,C016,381.245
S00446,C017,428.424
S00446,C018,551.649
S00446,C019,595.978
S00446,C020,357.278
S00447,C001,591.283
S00447,C002,469.671
S00447,C003,351.472
S00447,C004,279.89
S00447,C005,176.197
S00447,C006,833.471
S00447,C007,694.866
S00447,C008,760.005
S00447,C009,654.821
S00447,C010,616.298
S00447,C011,449.631
S00447,C012,336.021
S00447,C013,256.211
S00447,C014,189.497
S00447,C015,29.416
S00447,C016,857.047
S00447,C017,731.442
S00447,C018,750.173
S00447,C019,694.961
S00447,C020,469.305
S00448,C001,333.116
S00448,C002,200.552
S00448,C003,145.605
S00448,C004,77.15
S00448,C005,151.042
S00448,C006,636.735
S00448,C007,535.35
S00448,C008,611.484
S00448,C009,583.253
S00448,C010,596.457
S00448,C011,471.4
S00448,C012,371.118
S00448,C013,333.556
S00448,C014,240.241
S00448,C015,248.873
S00448,C016,597.632
S00448,C017,460.521
S00448,C018,471.972
S00448,C019,418.134
S00448,C020,238.686
S00449,C001,525.885
S00449,C002,393.966
S00449,C003,309.788
S00449,C004,228.128
S00449,C005,171.66
S00449,C006,706.087
S00449,C007,568.795
S00449,C008,635.343
S00449,C009,542.497
S00449,C010,517.569
S00449,C011,360.101
S00449,C012,244.981
S00449,C013,177.705
S00449,C014,83.451
S00449,C015,106.637
S00449,C016,738.605
S00449,C017,620.758
S00449,C018,652.417
S00449,C019,606.314
S00449,C020,347.573
S00450,C001,643.667
S00450,C002,507.98
S00450,C003,446.495
S00450,C004,364.54
S00450,C005,315.947
S00450,C006,683.118
S00450,C007,527.331
S00450,C008,582.427
S00450,C009,450.167
S00450,C010,402.087
S00450,C011,234.168
S00450,C012,122.142
S00450,C013,40.803
S00450,C014,74.174
S00450,C015,212.786
S00450,C016,773.702
S00450,C017,679.002
S00450,C018,732.816
S00450,C019,700.046
S00450,C020,388.604
S00451,C001,867.187
S00451,C002,742.95
S00451,C003,757.021
S00451,C004,686.05
S00451,C005,686.414
S00451,C006,507.305
S00451,C007,349.756
S00451,C008,347.058
S00451,C009,139.825
S00451,C010,25.656
S00451,C011,172.51
S00451,C012,285.698
S00451,C013,365.538
S00451,C014,443.665
S00451,C015,615.964
S00451,C016,741.395
S00451,C017,729.941
S00451,C018,834.284
S00451,C019,844.629
S00451,C020,499.602
S00452,C001,581.099
S00452,C002,548.064
S00452,C003,680.292
S00452,C004,671.897
S00452,C005,765.405
S00452,C006,159.656
S00452,C007,286.121
S00452,C008,311.678
S00452,C009,500.033
S00452,C010,610.183
S00452,C011,656.532
S00452,C012,665.913
S00452,C013,713.27
S00452,C014,694.641
S00452,C015,824.255
S00452,C016,140.07
S00452,C017,255.62
S00452,C018,373.763
S00452,C019,444.084
S00452,C020,383.055
S00453,C001,518.047
S00453,C002,389.278
S00453,C003,292.382
S00453,C004,212.434
S00453,C005,141.168
S00453,C006,735.371
S00453,C007,601.234
S00453,C008,668.887
S00453,C009,579.328
S00453,C010,554.654
S00453,C011,396.426
S00453,C012,281.091
S00453,C013,211.37
S00453,C014,119.862
S00453,C015,76.278
S00453,C016,756.431
S00453,C017,633.404
S00453,C018,658.239
S00453,C019,607.882
S00453,C020,367.97
S00454,C001,691.431
S00454,C002,558.891
S00454,C003,547.683
S00454,C004,472.124
S00454,C005,462.864
S00454,C006,538.051
S00454,C007,372.01
S00454,C008,414.15
S00454,C009,261.315
S00454,C010,216.541
S00454,C011,69.977
S00454,C012,69.412
S00454,C013,150.431
S00454,C014,219.094
S00454,C015,393.421
S00454,C016,689.821
S00454,C017,631.09
S00454,C018,713.239
S00454,C019,702.974
S00454,C020,353.321
S00455,C001,82.053
S00455,C002,54.196
S00455,C003,185.977
S00455,C004,239.851
S00455,C005,353.645
S00455,C006,638.612
S00455,C007,600.899
S00455,C008,677.609
S00455,C009,723.356
S00455,C010,770.128
S00455,C011,680.157
S00455,C012,597.283
S00455,C013,575.669
S00455,C014,488.685
S00455,C015,489.512
S00455,C016,481.466
S00455,C017,322.101
S00455,C018,271.763
S00455,C019,194.132
S00455,C020,301.197
S00456,C001,384.869
S00456,C002,263.255
S00456,C003,152.718
S00456,C004,74.123
S00456,C005,62.679
S00456,C006,719.615
S00456,C007,609.697
S00456,C008,684.165
S00456,C009,635.735
S00456,C010,634.477
S00456,C011,493.134
S00456,C012,383.284
S00456,C013,328.818
S00456,C014,230.294
S00456,C015,178.092
S00456,C016,686.153
S00456,C017,547.106
S00456,C018,551.078
S00456,C019,490.972
S00456,C020,323.998
S00457,C001,476.213
S00457,C002,352.85
S00457,C003,241.502
S00457,C004,165.388
S00457,C005,81.168
S00457,C006,754.646
S00457,C007,629.237
S00457,C008,699.81
S00457,C009,624.005
S00457,C010,606.235
S00457,C011,451.751
S00457,C012,337.056
S00457,C013,270.185
S00457,C014,175.661
S00457,C015,87.674
S00457,C016,752.025
S00457,C017,620.676
S00457,C018,634.427
S00457,C019,578.088
S00457,C020,372.179
S00458,C001,372.031
S00458,C002,382.444
S00458,C003,532.981
S00458,C004,551.536
S00458,C005,661.848
S00458,C006,382.944
S00458,C007,446.347
S00458,C008,500.911
S00458,C009,646.458
S00458,C010,739.481
S00458,C011,731.973
S00458,C012,702.327
S00458,C013,724.553
S00458,C014,674.38
S00458,C015,759.058
S00458,C016,120.881
S00458,C017,56.28
S00458,C018,136.189
S00458,C019,215.626
S00458,C020,343.596
S00459,C001,658.147
S00459,C002,526.348
S00459,C003,520.572
S00459,C004,446.661
S00459,C005,444.498
S00459,C006,513.545
S00459,C007,349.496
S00459,C008,396.575
S00459,C009,259.352
S00459,C010,230.624
S00459,C011,102.561
S00459,C012,82.13
S00459,C013,155.512
S00459,C014,209.006
S00459,C015,385.794
S00459,C016,656.612
S00459,C017,595.766
S00459,C018,677.542
S00459,C019,667.555
S00459,C020,317.663
S00460,C001,500.268
S00460,C002,383.772
S00460,C003,257.375
S00460,C004,190.416
S00460,C005,80.599
S00460,C006,807.696
S00460,C007,682.12
S00460,C008,752.375
S00460,C009,672.341
S00460,C010,649.848
S00460,C011,491.259
S00460,C012,375.798
S00460,C013,303.708
S00460,C014,214.98
S00460,C015,72.505
S00460,C016,800.025
S00460,C017,665.458
S00460,C018,672.924
S00460,C019,612.583
S00460,C020,423.582
S00461,C001,712.116
S00461,C002,576.644
S00461,C003,542.208
S00461,C004,462.341
S00461,C005,432.342
S00461,C006,621.646
S00461,C007,456.592
S00461,C008,499.803
S00461,C009,341.287
S00461,C010,279.269
S00461,C011,108.997
S00461,C012,35.507
S00461,C013,87.079
S00461,C014,179.746
S00461,C015,339.671
S00461,C016,759.292
S00461,C017,688.495
S00461,C018,761.184
S00461,C019,742.245
S00461,C020,401.467
S00462,C001,738.549
S00462,C002,602.473
S00462,C003,554.883
S00462,C004,473.49
S00462,C005,430.27
S00462,C006,675.963
S00462,C007,510.914
S00462,C008,553.475
S00462,C009,390.062
S00462,C010,319.176
S00462,C011,149.94
S00462,C012,84.229
S00462,C013,84.29
S00462,C014,182.375
S00462,C015,321.814
S00462,C016,809.24
S00462,C017,733.493
S00462,C018,801.551
S00462,C019,778.383
S00462,C020,444.078
S00463,C001,76.521
S00463,C002,212.411
S00463,C003,309.422
S00463,C004,380.221
S00463,C005,486.471
S00463,C006,730.12
S00463,C007,721.493
S00463,C008,795.171
S00463,C009,864.458
S00463,C010,919.297
S00463,C011,836.635
S00463,C012,755.62
S00463,C013,733.738
S00463,C014,645.446
S00463,C015,631.082
S00463,C016,515.397
S00463,C017,364.178
S00463,C018,263.282
S00463,C019,178.958
S00463,C020,443.328
S00464,C001,780.136
S00464,C002,677.415
S00464,C003,738.896
S00464,C004,685.231
S00464,C005,724.293
S00464,C006,276.086
S00464,C007,142.251
S00464,C008,112.323
S00464,C009,99.208
S00464,C010,214.382
S00464,C011,333.807
S00464,C012,407.97
S00464,C013,485.353
S00464,C014,527.077
S00464,C015,701.807
S00464,C016,539.898
S00464,C017,565.68
S00464,C018,683.895
S00464,C019,715.331
S00464,C020,416.092
S00465,C001,788.216
S00465,C002,694.543
S00465,C003,768.902
S00465,C004,720.863
S00465,C005,768.701
S00465,C006,221.057
S00465,C007,128.904
S00465,C008,63.397
S00465,C009,170.35
S00465,C010,284.292
S00465,C011,404.149
S00465,C012,473.527
S00465,C013,549.048
S00465,C014,584.334
S00465,C015,756.627
